httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,timestamp,trace,traceSampled
2.212117s,H2C,64.233.173.168,POST,1201,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bb220009c69307ecda1d,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:59:46.761596745Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,65061bbcf8aa97fe,"'2026-05-25T02:59:44.425654Z","'projects/mempan-cac51/traces/2e43bde6c7f14bd8e5c979286c15669a",
1.451043s,H2C,192.178.8.102,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bb18000b9f3af6e822c4,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:59:36.769192454Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,7eb9f01bcae652dc,"'2026-05-25T02:59:35.302019Z","'projects/mempan-cac51/traces/e7676e93651664cc24275a0542b116e7",true
1.376656s,H2C,64.233.173.162,POST,1252,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bb0100037d2574803679,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:59:13.527035077Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,0862496a1f04f36c,"'2026-05-25T02:59:11.847442Z","'projects/mempan-cac51/traces/f04eeb820ef522b716bf985d0c2617ea",
2.072508s,H2C,64.233.173.138,POST,1225,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bafe000eb74ebaa3c8ab,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:59:11.194685562Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,e4a4df872eb75077,"'2026-05-25T02:59:08.887631Z","'projects/mempan-cac51/traces/08c395f4175380b74fd03b25266e51e8",
1.423422s,H2C,64.233.173.170,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bafd0000cbda90b6f91d,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:59:09.195254545Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,6a7bc7637f60beea,"'2026-05-25T02:59:07.624215Z","'projects/mempan-cac51/traces/dc951c0ec46deb1673d135d33f559c93",true
2.183984s,H2C,192.178.8.71,POST,1202,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13baf5000ec6b3e30faae9,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:59:02.198405678Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,8abca5967b7f9494,"'2026-05-25T02:58:59.779809Z","'projects/mempan-cac51/traces/fa7f14a5e8f65901ca7bdaf34511e581",
1.370622s,H2C,192.178.8.102,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13baf400003b5a90b53ff5,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:59:00.203946021Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,c0aed9e06da35a79,"'2026-05-25T02:58:58.640230Z","'projects/mempan-cac51/traces/ee07d2ee03d6bf48a0d23ac44a84ac99",
1.442536s,H2C,64.233.173.162,POST,1254,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.72.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13baef00028762265acca3,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:58:55.208634321Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,7185d37ad7750cbd,"'2026-05-25T02:58:53.719365Z","'projects/mempan-cac51/traces/de3edfe6f5a9aec879ab34d40c2b25dd",true
2.179714s,H2C,64.233.173.206,POST,1226,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bae500084b870b0523a3,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:58:45.550332624Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,dec07c90067ef699,"'2026-05-25T02:58:43.360243Z","'projects/mempan-cac51/traces/935abacc1592e328865701355294569d",true
2.155005s,H2C,64.233.173.164,POST,1201,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bacf000733d0835c3152,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:58:23.703801395Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,d965b8fb9a71d2a2,"'2026-05-25T02:58:21.310999Z","'projects/mempan-cac51/traces/07807e089c601f10f110289f4622e629",
2.177349s,H2C,64.233.173.99,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bacc000c88e8737a9edd,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:58:21.039186171Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,12c750eb1adb2402,"'2026-05-25T02:58:18.639320Z","'projects/mempan-cac51/traces/e1d6ed2b6b99f6a0b83e6ec137d3425f",
1.445327s,H2C,192.178.8.102,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bacc0001298014298ff8,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:58:20.378256671Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,ef839474617594d2,"'2026-05-25T02:58:18.626780Z","'projects/mempan-cac51/traces/a7c8f7cc58a01b780ada46627c9c441f",true
1.488347s,H2C,192.178.8.99,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13babe000cc27252da05f9,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:58:07.057397500Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,7d78a385df6bcbf1,"'2026-05-25T02:58:05.344114Z","'projects/mempan-cac51/traces/aa56bd2dcf8e1f6d2af61c3e5f4bdb3b",
1.371651s,H2C,64.233.173.39,POST,1253,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.78.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bab9000ea85b88808826,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:58:02.065766142Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,1bc6f921387c61aa,"'2026-05-25T02:58:00.584985Z","'projects/mempan-cac51/traces/2cb47c2cfd4f03dac1e2e2e94731761d",
2.158246s,H2C,64.233.173.160,POST,1226,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.72.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bab900090c3cbe3c7344,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:58:01.726550576Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,4473094bea26476e,"'2026-05-25T02:57:59.430415Z","'projects/mempan-cac51/traces/fbdc0d7e7a6b8a7ee870b47a85b13e52",
2.095169s,H2C,64.233.173.132,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bab90005eac72f370b4c,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:58:01.394662325Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,6e1a5c78abe21860,"'2026-05-25T02:57:59.288928Z","'projects/mempan-cac51/traces/a64f6ba50c8a43ee1eab9429ae6eb9a4",true
1.451954s,H2C,64.233.173.234,POST,1202,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.77.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13baa10000802324b97562,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:57:37.371631128Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,e764023e988c39aa,"'2026-05-25T02:57:35.573923Z","'projects/mempan-cac51/traces/52b33664a91db507eea785aae3a439df",
1.470616s,H2C,64.233.173.32,POST,1200,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13ba9e00007c8524ce1192,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:57:34.040003105Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,558baaec3e8b34c2,"'2026-05-25T02:57:32.556533Z","'projects/mempan-cac51/traces/b3ec2e77c512435b1c30cc12e86ac8d1",true
2.112658s,H2C,192.178.8.103,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13ba8c0006bdad5f524c5c,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:57:16.748077853Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,fd29b7b09aeba6a7,"'2026-05-25T02:57:14.325479Z","'projects/mempan-cac51/traces/d8be5fa5926cfb173b3c3f9bd336d02b",
1.446516s,H2C,192.178.8.104,POST,1253,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.72.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13ba8b000b29238a20910d,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:57:15.751659218Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,16239cdd8b757626,"'2026-05-25T02:57:14.280450Z","'projects/mempan-cac51/traces/813c0a80f87cf950ee9af0a19f43cbb9",
2.092428s,H2C,64.233.173.224,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.72.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13ba8c0005acbf3aac2dea,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:57:16.416531211Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,3e76519587052a79,"'2026-05-25T02:57:14.275047Z","'projects/mempan-cac51/traces/bb1c898d7c3c3d8e3f93a3571dc6873f",
2.082670s,H2C,192.178.8.97,POST,1225,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13ba8c0001b3d3b975a8e7,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:57:16.416531211Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,434ebe35b27ea5d8,"'2026-05-25T02:57:14.024170Z","'projects/mempan-cac51/traces/242124e36d5d5f70bd1753d506e67a80",
1.431200s,H2C,64.233.173.229,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13ba8b00059801d8dfd966,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:57:15.417339738Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,8cc35e60f4a503c5,"'2026-05-25T02:57:13.927865Z","'projects/mempan-cac51/traces/9ab23898fc24d65739e23bc816abab6e",
1.366223s,H2C,192.178.8.101,POST,1201,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13ba89000eadfd9ac49f02,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:57:14.084985084Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,16f5e74f486d441d,"'2026-05-25T02:57:12.591102Z","'projects/mempan-cac51/traces/3c43c5fb08ccf1039572191ea69e6cf7",true
2.161984s,H2C,64.233.173.38,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.77.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13ba7f0008830df756499d,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T02:57:03.764306159Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,beb3bbd69d1319b9,"'2026-05-25T02:57:01.391590Z","'projects/mempan-cac51/traces/fda1df9407210cbb5588899e19583970",
